id;year;state;office;candidate;candidatevotes;totalvotes;party_simplified
3526;2016;LOUISIANA;US PRESIDENT;CLINTON, HILLARY;780154;2029032;DEMOCRAT
3527;2016;LOUISIANA;US PRESIDENT;JOHNSON, GARY;37978;2029032;LIBERTARIAN
3528;2016;LOUISIANA;US PRESIDENT;OTHER;18231;2029032;OTHER
3529;2016;LOUISIANA;US PRESIDENT;STEIN, JILL;14031;2029032;OTHER
3530;2016;MAINE;US PRESIDENT;CLINTON, HILLARY;357735;771892;DEMOCRAT
3531;2016;MAINE;US PRESIDENT;TRUMP, DONALD J.;335593;771892;REPUBLICAN
3532;2016;MAINE;US PRESIDENT;JOHNSON, GARY;38105;771892;LIBERTARIAN
3533;2016;MAINE;US PRESIDENT;BLANK VOTE;23965;771892;OTHER
3534;2016;MAINE;US PRESIDENT;STEIN, JILL;14251;771892;OTHER
3535;2016;MAINE;US PRESIDENT;;2243;771892;OTHER
3536;2016;MARYLAND;US PRESIDENT;CLINTON, HILLARY;1677928;2781446;DEMOCRAT
3537;2016;MARYLAND;US PRESIDENT;TRUMP, DONALD J.;943169;2781446;REPUBLICAN
3538;2016;MARYLAND;US PRESIDENT;JOHNSON, GARY;79605;2781446;LIBERTARIAN
3539;2016;MARYLAND;US PRESIDENT;STEIN, JILL;35945;2781446;OTHER
3540;2016;MARYLAND;US PRESIDENT;;33263;2781446;OTHER
3541;2016;MARYLAND;US PRESIDENT;OTHER;10921;2781446;OTHER
3542;2016;MARYLAND;US PRESIDENT;;278;2781446;OTHER
3543;2016;MARYLAND;US PRESIDENT;TRUMP, DONALD J.;259;2781446;REPUBLICAN
3544;2016;MARYLAND;US PRESIDENT;CLINTON, HILLARY;78;2781446;DEMOCRAT
3545;2016;MASSACHUSETTS;US PRESIDENT;CLINTON, HILLARY;1995196;3378821;DEMOCRAT
3546;2016;MASSACHUSETTS;US PRESIDENT;TRUMP, DONALD J.;1090893;3378821;REPUBLICAN
3547;2016;MASSACHUSETTS;US PRESIDENT;JOHNSON, GARY;138018;3378821;LIBERTARIAN
3548;2016;MASSACHUSETTS;US PRESIDENT;BLANK VOTE;53775;3378821;OTHER
3549;2016;MASSACHUSETTS;US PRESIDENT;OTHER;50488;3378821;OTHER
3550;2016;MASSACHUSETTS;US PRESIDENT;STEIN, JILL;47661;3378821;OTHER
3551;2016;MASSACHUSETTS;US PRESIDENT;;2790;3378821;OTHER
3552;2016;MICHIGAN;US PRESIDENT;TRUMP, DONALD J.;2279543;4799284;REPUBLICAN
3553;2016;MICHIGAN;US PRESIDENT;CLINTON, HILLARY;2268839;4799284;DEMOCRAT
3554;2016;MICHIGAN;US PRESIDENT;JOHNSON, GARY;172136;4799284;LIBERTARIAN
3555;2016;MICHIGAN;US PRESIDENT;STEIN, JILL;51463;4799284;OTHER
3556;2016;MICHIGAN;US PRESIDENT;CASTLE, DARRELL L.;16139;4799284;OTHER
3557;2016;MICHIGAN;US PRESIDENT;;8955;4799284;OTHER
3558;2016;MICHIGAN;US PRESIDENT;"EMIDIO """"MIMI"""", SOLTYSIK";2209;4799284;OTHER
3559;2016;MINNESOTA;US PRESIDENT;CLINTON, HILLARY;1367705;2944782;DEMOCRAT
3560;2016;MINNESOTA;US PRESIDENT;TRUMP, DONALD J.;1322949;2944782;REPUBLICAN
3561;2016;MINNESOTA;US PRESIDENT;JOHNSON, GARY;112972;2944782;LIBERTARIAN
3562;2016;MINNESOTA;US PRESIDENT;MCMULLIN, EVAN;53075;2944782;OTHER
3563;2016;MINNESOTA;US PRESIDENT;STEIN, JILL;36986;2944782;OTHER
3564;2016;MINNESOTA;US PRESIDENT;;27247;2944782;OTHER
3565;2016;MINNESOTA;US PRESIDENT;VACEK, DAN;11291;2944782;OTHER
3566;2016;MINNESOTA;US PRESIDENT;CASTLE, DARRELL L.;9456;2944782;OTHER
3567;2016;MINNESOTA;US PRESIDENT;KENNEDY, ALYSON;1671;2944782;OTHER
3568;2016;MINNESOTA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1430;2944782;OTHER
3569;2016;MISSISSIPPI;US PRESIDENT;TRUMP, DONALD J.;700714;1209357;REPUBLICAN
3570;2016;MISSISSIPPI;US PRESIDENT;CLINTON, HILLARY;485131;1209357;DEMOCRAT
3571;2016;MISSISSIPPI;US PRESIDENT;JOHNSON, GARY;14435;1209357;LIBERTARIAN
3572;2016;MISSISSIPPI;US PRESIDENT;CASTLE, DARRELL L.;3987;1209357;OTHER
3573;2016;MISSISSIPPI;US PRESIDENT;STEIN, JILL;3731;1209357;OTHER
3574;2016;MISSISSIPPI;US PRESIDENT;HEDGES, JAMES;715;1209357;OTHER
3575;2016;MISSISSIPPI;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";644;1209357;OTHER
3576;2016;MISSOURI;US PRESIDENT;TRUMP, DONALD J.;1594511;2808605;REPUBLICAN
3577;2016;MISSOURI;US PRESIDENT;CLINTON, HILLARY;1071068;2808605;DEMOCRAT
3578;2016;MISSOURI;US PRESIDENT;JOHNSON, GARY;97359;2808605;LIBERTARIAN
3579;2016;MISSOURI;US PRESIDENT;STEIN, JILL;25419;2808605;OTHER
3580;2016;MISSOURI;US PRESIDENT;CASTLE, DARRELL L.;13092;2808605;OTHER
3581;2016;MISSOURI;US PRESIDENT;;7156;2808605;OTHER
3582;2016;MONTANA;US PRESIDENT;TRUMP, DONALD J.;279240;494526;REPUBLICAN
3583;2016;MONTANA;US PRESIDENT;CLINTON, HILLARY;177709;494526;DEMOCRAT
3584;2016;MONTANA;US PRESIDENT;JOHNSON, GARY;28037;494526;LIBERTARIAN
3585;2016;MONTANA;US PRESIDENT;STEIN, JILL;7970;494526;OTHER
3586;2016;MONTANA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1570;494526;OTHER
3587;2016;NEBRASKA;US PRESIDENT;TRUMP, DONALD J.;495961;844227;REPUBLICAN
3588;2016;NEBRASKA;US PRESIDENT;CLINTON, HILLARY;284494;844227;DEMOCRAT
3589;2016;NEBRASKA;US PRESIDENT;JOHNSON, GARY;38946;844227;LIBERTARIAN
3590;2016;NEBRASKA;US PRESIDENT;;16051;844227;OTHER
3591;2016;NEBRASKA;US PRESIDENT;STEIN, JILL;8775;844227;OTHER
3592;2016;NEVADA;US PRESIDENT;CLINTON, HILLARY;539260;1125385;DEMOCRAT
3593;2016;NEVADA;US PRESIDENT;TRUMP, DONALD J.;512058;1125385;REPUBLICAN
3594;2016;NEVADA;US PRESIDENT;JOHNSON, GARY;37384;1125385;LIBERTARIAN
3595;2016;NEVADA;US PRESIDENT;NONE OF THE ABOVE;28863;1125385;OTHER
3596;2016;NEVADA;US PRESIDENT;KOPITKE, KYLE KENLEY;5268;1125385;OTHER
3597;2016;NEVADA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";2552;1125385;OTHER
3598;2016;NEW HAMPSHIRE;US PRESIDENT;CLINTON, HILLARY;348526;744296;DEMOCRAT
3599;2016;NEW HAMPSHIRE;US PRESIDENT;TRUMP, DONALD J.;345790;744296;REPUBLICAN
3600;2016;NEW HAMPSHIRE;US PRESIDENT;JOHNSON, GARY;30777;744296;LIBERTARIAN
3601;2016;NEW HAMPSHIRE;US PRESIDENT;;9618;744296;OTHER
3602;2016;NEW HAMPSHIRE;US PRESIDENT;STEIN, JILL;6496;744296;OTHER
3603;2016;NEW HAMPSHIRE;US PRESIDENT;SCATTERING;2411;744296;OTHER
3604;2016;NEW HAMPSHIRE;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";678;744296;OTHER
3605;2016;NEW JERSEY;US PRESIDENT;CLINTON, HILLARY;2148278;3874046;DEMOCRAT
3606;2016;NEW JERSEY;US PRESIDENT;TRUMP, DONALD J.;1601933;3874046;REPUBLICAN
3607;2016;NEW JERSEY;US PRESIDENT;JOHNSON, GARY;72477;3874046;LIBERTARIAN
3608;2016;NEW JERSEY;US PRESIDENT;STEIN, JILL;37772;3874046;OTHER
3609;2016;NEW JERSEY;US PRESIDENT;CASTLE, DARRELL L.;6161;3874046;OTHER
3610;2016;NEW JERSEY;US PRESIDENT;KENNEDY, ALYSON;2156;3874046;OTHER
3611;2016;NEW JERSEY;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1838;3874046;OTHER
3612;2016;NEW JERSEY;US PRESIDENT;MOOREHEAD, MONICA;1749;3874046;OTHER
3613;2016;NEW JERSEY;US PRESIDENT;LA RIVA, GLORIA ESTELLA;1682;3874046;OTHER
3614;2016;NEW MEXICO;US PRESIDENT;CLINTON, HILLARY;385234;798319;DEMOCRAT
3615;2016;NEW MEXICO;US PRESIDENT;TRUMP, DONALD J.;319667;798319;REPUBLICAN
3616;2016;NEW MEXICO;US PRESIDENT;JOHNSON, GARY;74541;798319;LIBERTARIAN
3617;2016;NEW MEXICO;US PRESIDENT;STEIN, JILL;9879;798319;OTHER
3618;2016;NEW MEXICO;US PRESIDENT;MCMULLIN, EVAN;5825;798319;OTHER
3619;2016;NEW MEXICO;US PRESIDENT;CASTLE, DARRELL L.;1514;798319;OTHER
3620;2016;NEW MEXICO;US PRESIDENT;LA RIVA, GLORIA ESTELLA;1184;798319;OTHER
3621;2016;NEW MEXICO;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";475;798319;OTHER
3622;2016;NEW YORK;US PRESIDENT;CLINTON, HILLARY;4379789;7802084;DEMOCRAT
3623;2016;NEW YORK;US PRESIDENT;TRUMP, DONALD J.;2527142;7802084;REPUBLICAN
3624;2016;NEW YORK;US PRESIDENT;TRUMP, DONALD J.;292392;7802084;OTHER
3625;2016;NEW YORK;US PRESIDENT;CLINTON, HILLARY;140041;7802084;OTHER
3626;2016;NEW YORK;US PRESIDENT;JOHNSON, GARY;119156;7802084;OTHER
3627;2016;NEW YORK;US PRESIDENT;STEIN, JILL;107934;7802084;OTHER
3628;2016;NEW YORK;US PRESIDENT;BLANK VOTE;77179;7802084;OTHER
3629;2016;NEW YORK;US PRESIDENT;JOHNSON, GARY;57442;7802084;LIBERTARIAN
3630;2016;NEW YORK;US PRESIDENT;SCATTERING;48447;7802084;OTHER
3631;2016;NEW YORK;US PRESIDENT;CLINTON, HILLARY;36294;7802084;OTHER
3632;2016;NEW YORK;US PRESIDENT;;12816;7802084;OTHER
3633;2016;NEW YORK;US PRESIDENT;VOID VOTE;3452;7802084;OTHER
3634;2016;NORTH CAROLINA;US PRESIDENT;TRUMP, DONALD J.;2362631;4741564;REPUBLICAN
3635;2016;NORTH CAROLINA;US PRESIDENT;CLINTON, HILLARY;2189316;4741564;DEMOCRAT
3636;2016;NORTH CAROLINA;US PRESIDENT;JOHNSON, GARY;130126;4741564;LIBERTARIAN
3637;2016;NORTH CAROLINA;US PRESIDENT;SCATTERING;47386;4741564;OTHER
3638;2016;NORTH CAROLINA;US PRESIDENT;;12105;4741564;OTHER
3639;2016;NORTH DAKOTA;US PRESIDENT;TRUMP, DONALD J.;216794;344360;REPUBLICAN
3640;2016;NORTH DAKOTA;US PRESIDENT;CLINTON, HILLARY;93758;344360;DEMOCRAT
3641;2016;NORTH DAKOTA;US PRESIDENT;JOHNSON, GARY;21434;344360;LIBERTARIAN
3642;2016;NORTH DAKOTA;US PRESIDENT;;6397;344360;OTHER
3643;2016;NORTH DAKOTA;US PRESIDENT;STEIN, JILL;3780;344360;OTHER
3644;2016;NORTH DAKOTA;US PRESIDENT;CASTLE, DARRELL L.;1833;344360;OTHER
3645;2016;NORTH DAKOTA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";364;344360;OTHER
3646;2016;OHIO;US PRESIDENT;TRUMP, DONALD J.;2841005;5496487;REPUBLICAN
3647;2016;OHIO;US PRESIDENT;CLINTON, HILLARY;2394164;5496487;DEMOCRAT
3648;2016;OHIO;US PRESIDENT;;198733;5496487;OTHER
3649;2016;OHIO;US PRESIDENT;STEIN, JILL;46271;5496487;OTHER
3650;2016;OHIO;US PRESIDENT;;16314;5496487;OTHER
3651;2016;OKLAHOMA;US PRESIDENT;TRUMP, DONALD J.;949136;1452992;REPUBLICAN
3652;2016;OKLAHOMA;US PRESIDENT;CLINTON, HILLARY;420375;1452992;DEMOCRAT
3653;2016;OKLAHOMA;US PRESIDENT;JOHNSON, GARY;83481;1452992;LIBERTARIAN
3654;2016;OREGON;US PRESIDENT;CLINTON, HILLARY;1002106;2001336;DEMOCRAT
3655;2016;OREGON;US PRESIDENT;TRUMP, DONALD J.;782403;2001336;REPUBLICAN
3656;2016;OREGON;US PRESIDENT;JOHNSON, GARY;94231;2001336;LIBERTARIAN
3657;2016;OREGON;US PRESIDENT;OTHER;72594;2001336;OTHER
3658;2016;OREGON;US PRESIDENT;STEIN, JILL;50002;2001336;OTHER
3659;2016;PENNSYLVANIA;US PRESIDENT;TRUMP, DONALD J.;2970733;6115402;REPUBLICAN
3660;2016;PENNSYLVANIA;US PRESIDENT;CLINTON, HILLARY;2926441;6115402;DEMOCRAT
3661;2016;PENNSYLVANIA;US PRESIDENT;JOHNSON, GARY;146715;6115402;LIBERTARIAN
3662;2016;PENNSYLVANIA;US PRESIDENT;STEIN, JILL;49941;6115402;OTHER
3663;2016;PENNSYLVANIA;US PRESIDENT;CASTLE, DARRELL L.;21572;6115402;OTHER
3664;2016;RHODE ISLAND;US PRESIDENT;CLINTON, HILLARY;252525;464144;DEMOCRAT
3665;2016;RHODE ISLAND;US PRESIDENT;TRUMP, DONALD J.;180543;464144;REPUBLICAN
3666;2016;RHODE ISLAND;US PRESIDENT;JOHNSON, GARY;14746;464144;LIBERTARIAN
3667;2016;RHODE ISLAND;US PRESIDENT;;9439;464144;OTHER
3668;2016;RHODE ISLAND;US PRESIDENT;STEIN, JILL;6220;464144;OTHER
3669;2016;RHODE ISLAND;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";671;464144;OTHER
3670;2016;SOUTH CAROLINA;US PRESIDENT;TRUMP, DONALD J.;1155389;2103027;REPUBLICAN
3671;2016;SOUTH CAROLINA;US PRESIDENT;CLINTON, HILLARY;855373;2103027;DEMOCRAT
3672;2016;SOUTH CAROLINA;US PRESIDENT;JOHNSON, GARY;49204;2103027;LIBERTARIAN
3673;2016;SOUTH CAROLINA;US PRESIDENT;MCMULLIN, EVAN;21016;2103027;OTHER
3674;2016;SOUTH CAROLINA;US PRESIDENT;STEIN, JILL;13034;2103027;OTHER
3675;2016;SOUTH CAROLINA;US PRESIDENT;CASTLE, DARRELL L.;5765;2103027;OTHER
3676;2016;SOUTH CAROLINA;US PRESIDENT;SKEWES, PETER;3246;2103027;OTHER
3677;2016;SOUTH DAKOTA;US PRESIDENT;TRUMP, DONALD J.;227721;370093;REPUBLICAN
3678;2016;SOUTH DAKOTA;US PRESIDENT;CLINTON, HILLARY;117458;370093;DEMOCRAT
3679;2016;SOUTH DAKOTA;US PRESIDENT;JOHNSON, GARY;20850;370093;LIBERTARIAN
3680;2016;SOUTH DAKOTA;US PRESIDENT;CASTLE, DARRELL L.;4064;370093;OTHER
3681;2016;TENNESSEE;US PRESIDENT;TRUMP, DONALD J.;1522925;2508027;REPUBLICAN
3682;2016;TENNESSEE;US PRESIDENT;CLINTON, HILLARY;870695;2508027;DEMOCRAT
3683;2016;TENNESSEE;US PRESIDENT;;100618;2508027;OTHER
3684;2016;TENNESSEE;US PRESIDENT;;13789;2508027;OTHER
3685;2016;TEXAS;US PRESIDENT;TRUMP, DONALD J.;4685047;8969226;REPUBLICAN
3686;2016;TEXAS;US PRESIDENT;CLINTON, HILLARY;3877868;8969226;DEMOCRAT
3687;2016;TEXAS;US PRESIDENT;JOHNSON, GARY;283492;8969226;LIBERTARIAN
3688;2016;TEXAS;US PRESIDENT;STEIN, JILL;71558;8969226;OTHER
3689;2016;TEXAS;US PRESIDENT;;51261;8969226;OTHER
3690;2016;UTAH;US PRESIDENT;TRUMP, DONALD J.;515211;1131317;REPUBLICAN
3691;2016;UTAH;US PRESIDENT;CLINTON, HILLARY;310674;1131317;DEMOCRAT
3692;2016;UTAH;US PRESIDENT;MCMULLIN, EVAN;255060;1131317;OTHER
3693;2016;UTAH;US PRESIDENT;JOHNSON, GARY;39608;1131317;LIBERTARIAN
3694;2016;UTAH;US PRESIDENT;CASTLE, DARRELL L.;8032;1131317;OTHER
3695;2016;UTAH;US PRESIDENT;KOPITKE, KYLE KENLEY;2732;1131317;OTHER
3696;2016;VERMONT;US PRESIDENT;CLINTON, HILLARY;178573;320467;DEMOCRAT
3697;2016;VERMONT;US PRESIDENT;TRUMP, DONALD J.;95369;320467;REPUBLICAN
3698;2016;VERMONT;US PRESIDENT;;22899;320467;OTHER
3699;2016;VERMONT;US PRESIDENT;JOHNSON, GARY;10078;320467;LIBERTARIAN
3700;2016;VERMONT;US PRESIDENT;STEIN, JILL;6758;320467;OTHER
3701;2016;VERMONT;US PRESIDENT;BLANK VOTE;4574;320467;OTHER
3702;2016;VERMONT;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1063;320467;OTHER
3703;2016;VERMONT;US PRESIDENT;VOID VOTE;826;320467;OTHER
3704;2016;VERMONT;US PRESIDENT;LA RIVA, GLORIA ESTELLA;327;320467;OTHER
3705;2016;VIRGINIA;US PRESIDENT;CLINTON, HILLARY;1981473;3982752;DEMOCRAT
3706;2016;VIRGINIA;US PRESIDENT;TRUMP, DONALD J.;1769443;3982752;REPUBLICAN
3707;2016;VIRGINIA;US PRESIDENT;JOHNSON, GARY;118274;3982752;LIBERTARIAN
3708;2016;VIRGINIA;US PRESIDENT;MCMULLIN, EVAN;54054;3982752;OTHER
3709;2016;VIRGINIA;US PRESIDENT;;31870;3982752;OTHER
3710;2016;VIRGINIA;US PRESIDENT;STEIN, JILL;27638;3982752;OTHER
3711;2016;WASHINGTON;US PRESIDENT;CLINTON, HILLARY;1742718;3317019;DEMOCRAT
3712;2016;WASHINGTON;US PRESIDENT;TRUMP, DONALD J.;1221747;3317019;REPUBLICAN
3713;2016;WASHINGTON;US PRESIDENT;JOHNSON, GARY;160879;3317019;LIBERTARIAN
3714;2016;WASHINGTON;US PRESIDENT;;107805;3317019;OTHER
3715;2016;WASHINGTON;US PRESIDENT;STEIN, JILL;58417;3317019;OTHER
3716;2016;WASHINGTON;US PRESIDENT;CASTLE, DARRELL L.;17623;3317019;OTHER
3717;2016;WASHINGTON;US PRESIDENT;KENNEDY, ALYSON;4307;3317019;OTHER
3718;2016;WASHINGTON;US PRESIDENT;LA RIVA, GLORIA ESTELLA;3523;3317019;OTHER
3719;2016;WEST VIRGINIA;US PRESIDENT;TRUMP, DONALD J.;489371;713051;REPUBLICAN
3720;2016;WEST VIRGINIA;US PRESIDENT;CLINTON, HILLARY;188794;713051;DEMOCRAT
3721;2016;WEST VIRGINIA;US PRESIDENT;JOHNSON, GARY;23004;713051;LIBERTARIAN
3722;2016;WEST VIRGINIA;US PRESIDENT;STEIN, JILL;8075;713051;OTHER
3723;2016;WEST VIRGINIA;US PRESIDENT;CASTLE, DARRELL L.;3807;713051;OTHER
3724;2016;WISCONSIN;US PRESIDENT;TRUMP, DONALD J.;1405284;2976150;REPUBLICAN
3725;2016;WISCONSIN;US PRESIDENT;CLINTON, HILLARY;1382536;2976150;DEMOCRAT
3726;2016;WISCONSIN;US PRESIDENT;JOHNSON, GARY;106674;2976150;LIBERTARIAN
3727;2016;WISCONSIN;US PRESIDENT;STEIN, JILL;31072;2976150;OTHER
3728;2016;WISCONSIN;US PRESIDENT;SCATTERING;22764;2976150;OTHER
3729;2016;WISCONSIN;US PRESIDENT;;12386;2976150;OTHER
3730;2016;WISCONSIN;US PRESIDENT;CASTLE, DARRELL L.;12162;2976150;OTHER
3731;2016;WISCONSIN;US PRESIDENT;MOOREHEAD, MONICA;1770;2976150;OTHER
3732;2016;WISCONSIN;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1502;2976150;OTHER
3733;2016;WYOMING;US PRESIDENT;TRUMP, DONALD J.;174419;258788;REPUBLICAN
3734;2016;WYOMING;US PRESIDENT;CLINTON, HILLARY;55973;258788;DEMOCRAT
3735;2016;WYOMING;US PRESIDENT;JOHNSON, GARY;13287;258788;LIBERTARIAN
3736;2016;WYOMING;US PRESIDENT;;6904;258788;OTHER
3737;2016;WYOMING;US PRESIDENT;;3224;258788;OTHER
3738;2016;WYOMING;US PRESIDENT;BLANK VOTE;2661;258788;OTHER
3739;2016;WYOMING;US PRESIDENT;CASTLE, DARRELL L.;2042;258788;OTHER
3740;2016;WYOMING;US PRESIDENT;OVER VOTE;278;258788;OTHER
3741;2020;ALABAMA;US PRESIDENT;BIDEN, JOSEPH R. JR;849624;2323282;DEMOCRAT
3742;2020;ALABAMA;US PRESIDENT;TRUMP, DONALD J.;1441170;2323282;REPUBLICAN
3743;2020;ALABAMA;US PRESIDENT;JORGENSEN, JO;25176;2323282;LIBERTARIAN
3744;2020;ALABAMA;US PRESIDENT;;7312;2323282;OTHER
3745;2020;ALASKA;US PRESIDENT;BIDEN, JOSEPH R. JR;153778;359530;DEMOCRAT
3746;2020;ALASKA;US PRESIDENT;TRUMP, DONALD J.;189951;359530;REPUBLICAN
3747;2020;ALASKA;US PRESIDENT;JORGENSEN, JO;8897;359530;LIBERTARIAN
3748;2020;ALASKA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";318;359530;OTHER
3749;2020;ALASKA;US PRESIDENT;PIERCE, BROCK;825;359530;OTHER
3750;2020;ALASKA;US PRESIDENT;"JANOS, JAMES G. ""JESSE VENTURA""";2673;359530;OTHER
3751;2020;ALASKA;US PRESIDENT;BLANKENSHIP, DON;1127;359530;OTHER
3752;2020;ALASKA;US PRESIDENT;;1961;359530;OTHER
3753;2020;ARIZONA;US PRESIDENT;BIDEN, JOSEPH R. JR;1672143;3387326;DEMOCRAT
3754;2020;ARIZONA;US PRESIDENT;TRUMP, DONALD J.;1661686;3387326;REPUBLICAN
3755;2020;ARIZONA;US PRESIDENT;JORGENSEN, JO;51465;3387326;LIBERTARIAN
3756;2020;ARIZONA;US PRESIDENT;LA RIVA, GLORIA ESTELLA;190;3387326;OTHER
3757;2020;ARIZONA;US PRESIDENT;CUMMINGS, DANIEL CLYDE;36;3387326;OTHER
3758;2020;ARIZONA;US PRESIDENT;SIMMONS, JADE;236;3387326;OTHER
3759;2020;ARIZONA;US PRESIDENT;BODDIE, R. PRESIDENT;13;3387326;OTHER
3760;2020;ARIZONA;US PRESIDENT;HAWKINS, HOWIE;1557;3387326;OTHER
3761;2020;ARKANSAS;US PRESIDENT;CARROLL, BRIAN;1713;1219069;OTHER
3762;2020;ARKANSAS;US PRESIDENT;BLANKENSHIP, DON;2108;1219069;OTHER
3763;2020;ARKANSAS;US PRESIDENT;BIDEN, JOSEPH R. JR;423932;1219069;DEMOCRAT
3764;2020;ARKANSAS;US PRESIDENT;HAWKINS, HOWIE;2980;1219069;OTHER
3765;2020;ARKANSAS;US PRESIDENT;PIERCE, BROCK;2141;1219069;OTHER
3766;2020;ARKANSAS;US PRESIDENT;GAMMON, C. L.;1475;1219069;OTHER
3767;2020;ARKANSAS;US PRESIDENT;WEST, KANYE;4099;1219069;OTHER
3768;2020;ARKANSAS;US PRESIDENT;COLLINS, PHIL;2812;1219069;OTHER
3769;2020;ARKANSAS;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";1321;1219069;OTHER
3770;2020;ARKANSAS;US PRESIDENT;JORGENSEN, JO;13133;1219069;LIBERTARIAN
3771;2020;ARKANSAS;US PRESIDENT;MYERS, JOHN RICHARD;1372;1219069;OTHER
3772;2020;ARKANSAS;US PRESIDENT;TRUMP, DONALD J.;760647;1219069;REPUBLICAN
3773;2020;ARKANSAS;US PRESIDENT;LA RIVA, GLORIA ESTELLA;1336;1219069;OTHER
3774;2020;CALIFORNIA;US PRESIDENT;BIDEN, JOSEPH R. JR;11110250;17500881;DEMOCRAT
3775;2020;CALIFORNIA;US PRESIDENT;TRUMP, DONALD J.;6006429;17500881;REPUBLICAN
3776;2020;CALIFORNIA;US PRESIDENT;JORGENSEN, JO;187895;17500881;LIBERTARIAN
3777;2020;CALIFORNIA;US PRESIDENT;HAWKINS, HOWIE;81029;17500881;OTHER
3778;2020;CALIFORNIA;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";60160;17500881;OTHER
3779;2020;CALIFORNIA;US PRESIDENT;LA RIVA, GLORIA ESTELLA;51037;17500881;OTHER
3780;2020;CALIFORNIA;US PRESIDENT;CARROLL, BRIAN;2605;17500881;OTHER
3781;2020;CALIFORNIA;US PRESIDENT;"JANOS, JAMES G. ""JESSE VENTURA""";611;17500881;OTHER
3782;2020;CALIFORNIA;US PRESIDENT;MARK CHARLES;559;17500881;OTHER
3783;2020;CALIFORNIA;US PRESIDENT;PIERCE, BROCK;185;17500881;OTHER
3784;2020;CALIFORNIA;US PRESIDENT;JOSEPH KISHORE;121;17500881;OTHER
3785;2020;COLORADO;US PRESIDENT;BIDEN, JOSEPH R. JR;1804352;3279980;DEMOCRAT
3786;2020;COLORADO;US PRESIDENT;TRUMP, DONALD J.;1364607;3279980;REPUBLICAN
3787;2020;COLORADO;US PRESIDENT;JORGENSEN, JO;52460;3279980;LIBERTARIAN
3788;2020;COLORADO;US PRESIDENT;HAWKINS, HOWIE;8986;3279980;OTHER
3789;2020;COLORADO;US PRESIDENT;LA RIVA, GLORIA ESTELLA;1035;3279980;OTHER
3790;2020;COLORADO;US PRESIDENT;"DE LA FUENTE, ROQUE """"ROCKY""""";636;3279980;OTHER
3791;2020;COLORADO;US PRESIDENT;PIERCE, BROCK;572;3279980;OTHER
3792;2020;COLORADO;US PRESIDENT;WEST, KANYE;8089;3279980;OTHER
3793;2020;COLORADO;US PRESIDENT;BLANKENSHIP, DON;5061;3279980;OTHER
3794;2020;COLORADO;US PRESIDENT;HAMMONS, BILL;2730;3279980;OTHER
3795;2020;COLORADO;US PRESIDENT;HUBER, BLAKE;355;3279980;OTHER
3796;2020;COLORADO;US PRESIDENT;CARROLL, BRIAN;25515;3279980;OTHER
3797;2020;COLORADO;US PRESIDENT;CHARLES, MARK;2011;3279980;OTHER
3798;2020;COLORADO;US PRESIDENT;COLLINS, PHIL;568;3279980;OTHER
3799;2020;COLORADO;US PRESIDENT;HUNTER, PHIL;379;3279980;OTHER
3800;2020;COLORADO;US PRESIDENT;JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM;495;3279980;OTHER
3801;2020;COLORADO;US PRESIDENT;KENNEDY, ALYSON;354;3279980;OTHER
3802;2020;COLORADO;US PRESIDENT;KISHORE, JOSEPH;196;3279980;OTHER
3803;2020;COLORADO;US PRESIDENT;KOPITKE, KYLE KENLEY;762;3279980;OTHER
3804;2020;COLORADO;US PRESIDENT;MCHUGH, JOE;614;3279980;OTHER
3805;2020;COLORADO;US PRESIDENT;"SCOTT, JORDAN ""CANCER""";175;3279980;OTHER
3806;2020;COLORADO;US PRESIDENT;CELLA, TODD;4;3279980;OTHER
3807;2020;COLORADO;US PRESIDENT;HOEFLING, TOM;24;3279980;OTHER
3808;2020;CONNECTICUT;US PRESIDENT;BIDEN, JOSEPH R. JR;1080831;1823857;DEMOCRAT
3809;2020;CONNECTICUT;US PRESIDENT;TRUMP, DONALD J.;714717;1823857;REPUBLICAN
3810;2020;CONNECTICUT;US PRESIDENT;JORGENSEN, JO;20230;1823857;LIBERTARIAN
3811;2020;CONNECTICUT;US PRESIDENT;HAWKINS, HOWIE;7538;1823857;OTHER
3812;2020;CONNECTICUT;US PRESIDENT;CARROLL, BRIAN;219;1823857;OTHER
3813;2020;CONNECTICUT;US PRESIDENT;CHARLES, MARK;11;1823857;OTHER
